Time [hr], Date, NAE
332,2016/9/14 20:00:00,0
333,2016/9/14 21:00:00,86.40385
334,2016/9/14 22:00:00,87.56462
335,2016/9/14 23:00:00,87.54667
336,2016/9/15 0:00:00,87.65231
337,2016/9/15 1:00:00,88.42615
338,2016/9/15 2:00:00,88.45154
339,2016/9/15 3:00:00,89.09222
340,2016/9/15 4:00:00,89.85077
341,2016/9/15 5:00:00,90.10231
342,2016/9/15 6:00:00,90.23692
343,2016/9/15 7:00:00,89.88417
344,2016/9/15 8:00:00,86.28077
345,2016/9/15 9:00:00,80.13077
346,2016/9/15 10:00:00,77.48462
347,2016/9/15 11:00:00,77.92
348,2016/9/15 12:00:00,77.84769
349,2016/9/15 13:00:00,76.39154
350,2016/9/15 14:00:00,75.92308
351,2016/9/15 15:00:00,76.91923
352,2016/9/15 16:00:00,78.69769
353,2016/9/15 17:00:00,80.52
354,2016/9/15 18:00:00,82.22077
355,2016/9/15 19:00:00,83.9425
356,2016/9/15 20:00:00,85.20385
357,2016/9/15 21:00:00,86.33692
358,2016/9/15 22:00:00,87.32692
359,2016/9/15 23:00:00,88.0325
360,2016/9/16 0:00:00,88.45538
361,2016/9/16 1:00:00,88.93385
362,2016/9/16 2:00:00,89.42769
363,2016/9/16 3:00:00,89.57167
364,2016/9/16 4:00:00,90.51846
365,2016/9/16 5:00:00,91.48615
366,2016/9/16 6:00:00,92.22231
367,2016/9/16 7:00:00,92.44667
368,2016/9/16 8:00:00,86.58
369,2016/9/16 9:00:00,79.70615
370,2016/9/16 10:00:00,79.36375
371,2016/9/16 11:00:00,0
372,2016/9/16 12:00:00,0
373,2016/9/16 13:00:00,0
374,2016/9/16 14:00:00,0
375,2016/9/16 15:00:00,0
376,2016/9/16 16:00:00,0
377,2016/9/16 17:00:00,0
378,2016/9/16 18:00:00,0
379,2016/9/16 19:00:00,0
380,2016/9/16 20:00:00,0
381,2016/9/16 21:00:00,0
382,2016/9/16 22:00:00,0
383,2016/9/16 23:00:00,0
384,2016/9/17 0:00:00,0
385,2016/9/17 1:00:00,0
386,2016/9/17 2:00:00,0
387,2016/9/17 3:00:00,0
388,2016/9/17 4:00:00,0
389,2016/9/17 5:00:00,0
390,2016/9/17 6:00:00,0
391,2016/9/17 7:00:00,0
392,2016/9/17 8:00:00,0
393,2016/9/17 9:00:00,0
394,2016/9/17 10:00:00,0
395,2016/9/17 11:00:00,0
396,2016/9/17 12:00:00,0
397,2016/9/17 13:00:00,0
398,2016/9/17 14:00:00,0
399,2016/9/17 15:00:00,0
400,2016/9/17 16:00:00,0
401,2016/9/17 17:00:00,0
402,2016/9/17 18:00:00,0
403,2016/9/17 19:00:00,0
404,2016/9/17 20:00:00,0
405,2016/9/17 21:00:00,0
406,2016/9/17 22:00:00,0
407,2016/9/17 23:00:00,0
408,2016/9/18 0:00:00,0
409,2016/9/18 1:00:00,0
410,2016/9/18 2:00:00,0
411,2016/9/18 3:00:00,0
412,2016/9/18 4:00:00,0
413,2016/9/18 5:00:00,0
414,2016/9/18 6:00:00,0
415,2016/9/18 7:00:00,0
416,2016/9/18 8:00:00,0
417,2016/9/18 9:00:00,0
418,2016/9/18 10:00:00,0
419,2016/9/18 11:00:00,0
420,2016/9/18 12:00:00,0
421,2016/9/18 13:00:00,0
422,2016/9/18 14:00:00,0
423,2016/9/18 15:00:00,0
424,2016/9/18 16:00:00,0
425,2016/9/18 17:00:00,0
426,2016/9/18 18:00:00,0
427,2016/9/18 19:00:00,0
428,2016/9/18 20:00:00,0
429,2016/9/18 21:00:00,0
430,2016/9/18 22:00:00,0
431,2016/9/18 23:00:00,0
432,2016/9/19 0:00:00,0
433,2016/9/19 1:00:00,0
434,2016/9/19 2:00:00,0
435,2016/9/19 3:00:00,0
436,2016/9/19 4:00:00,0
437,2016/9/19 5:00:00,0
438,2016/9/19 6:00:00,0
439,2016/9/19 7:00:00,0
440,2016/9/19 8:00:00,0
441,2016/9/19 9:00:00,0
442,2016/9/19 10:00:00,0
443,2016/9/19 11:00:00,0
444,2016/9/19 12:00:00,0
445,2016/9/19 13:00:00,0
446,2016/9/19 14:00:00,0
447,2016/9/19 15:00:00,0
448,2016/9/19 16:00:00,0
449,2016/9/19 17:00:00,80.54889
450,2016/9/19 18:00:00,81.9925
451,2016/9/19 19:00:00,83.67385
452,2016/9/19 20:00:00,85.01
453,2016/9/19 21:00:00,86.02462
454,2016/9/19 22:00:00,86.77333
455,2016/9/19 23:00:00,87.83462
456,2016/9/20 0:00:00,88.44
457,2016/9/20 1:00:00,88.63917
458,2016/9/20 2:00:00,88.71385
459,2016/9/20 3:00:00,88.72
460,2016/9/20 4:00:00,88.4875
461,2016/9/20 5:00:00,88.18615
462,2016/9/20 6:00:00,88.32692
463,2016/9/20 7:00:00,88.43231
464,2016/9/20 8:00:00,88.07083
465,2016/9/20 9:00:00,85.02
466,2016/9/20 10:00:00,78.09385
467,2016/9/20 11:00:00,75.83615
468,2016/9/20 12:00:00,75.58769
469,2016/9/20 13:00:00,77.62923
470,2016/9/20 14:00:00,78.26846
471,2016/9/20 15:00:00,77.10583
472,2016/9/20 16:00:00,77.53308
473,2016/9/20 17:00:00,77.87462
474,2016/9/20 18:00:00,79.91769
475,2016/9/20 19:00:00,81.28923
476,2016/9/20 20:00:00,82.15417
477,2016/9/20 21:00:00,83.52692
478,2016/9/20 22:00:00,84.89538
479,2016/9/20 23:00:00,85.52667
480,2016/9/21 0:00:00,86.39077
481,2016/9/21 1:00:00,86.43077
482,2016/9/21 2:00:00,86.50462
483,2016/9/21 3:00:00,86.72333
484,2016/9/21 4:00:00,86.84154
485,2016/9/21 5:00:00,87.10692
486,2016/9/21 6:00:00,87.57583
487,2016/9/21 7:00:00,87.82538
488,2016/9/21 8:00:00,85.77923
489,2016/9/21 9:00:00,85.45154
490,2016/9/21 10:00:00,84.30538
491,2016/9/21 11:00:00,81.94615
492,2016/9/21 12:00:00,75.70769
493,2016/9/21 13:00:00,75.72846
494,2016/9/21 14:00:00,77.03333
495,2016/9/21 15:00:00,77.04833
496,2016/9/21 16:00:00,0
497,2016/9/21 17:00:00,0
498,2016/9/21 18:00:00,0
499,2016/9/21 19:00:00,0
500,2016/9/21 20:00:00,0
501,2016/9/21 21:00:00,0
502,2016/9/21 22:00:00,0
503,2016/9/21 23:00:00,0
504,2016/9/22 0:00:00,0
505,2016/9/22 1:00:00,0
506,2016/9/22 2:00:00,0
507,2016/9/22 3:00:00,0
508,2016/9/22 4:00:00,0
509,2016/9/22 5:00:00,0
510,2016/9/22 6:00:00,0
511,2016/9/22 7:00:00,0
512,2016/9/22 8:00:00,0
513,2016/9/22 9:00:00,0
514,2016/9/22 10:00:00,0
515,2016/9/22 11:00:00,0
516,2016/9/22 12:00:00,0
517,2016/9/22 13:00:00,0
518,2016/9/22 14:00:00,0
519,2016/9/22 15:00:00,0
520,2016/9/22 16:00:00,0
521,2016/9/22 17:00:00,0
522,2016/9/22 18:00:00,82.66231
523,2016/9/22 19:00:00,83.93231
524,2016/9/22 20:00:00,85.061
525,2016/9/22 21:00:00,0
526,2016/9/22 22:00:00,0
527,2016/9/22 23:00:00,0
528,2016/9/23 0:00:00,0
529,2016/9/23 1:00:00,0
530,2016/9/23 2:00:00,0
531,2016/9/23 3:00:00,0
532,2016/9/23 4:00:00,0
533,2016/9/23 5:00:00,0
534,2016/9/23 6:00:00,0
535,2016/9/23 7:00:00,0
536,2016/9/23 8:00:00,0
537,2016/9/23 9:00:00,0
538,2016/9/23 10:00:00,0
539,2016/9/23 11:00:00,0
540,2016/9/23 12:00:00,0
541,2016/9/23 13:00:00,0
542,2016/9/23 14:00:00,0
543,2016/9/23 15:00:00,74.04286
544,2016/9/23 16:00:00,75.24385
545,2016/9/23 17:00:00,76.42417
546,2016/9/23 18:00:00,78.43308
547,2016/9/23 19:00:00,80.44308
548,2016/9/23 20:00:00,81.87462
549,2016/9/23 21:00:00,82.69917
550,2016/9/23 22:00:00,83.53462
551,2016/9/23 23:00:00,84.34462
552,2016/9/24 0:00:00,84.89083
553,2016/9/24 1:00:00,85.33846
554,2016/9/24 2:00:00,86.03538
555,2016/9/24 3:00:00,86.80692
556,2016/9/24 4:00:00,87.35583
557,2016/9/24 5:00:00,87.67538
558,2016/9/24 6:00:00,88.02769
559,2016/9/24 7:00:00,87.945
560,2016/9/24 8:00:00,81.45308
561,2016/9/24 9:00:00,76.18538
562,2016/9/24 10:00:00,72.23462
563,2016/9/24 11:00:00,73.11231
564,2016/9/24 12:00:00,74.45615
565,2016/9/24 13:00:00,73.89154
566,2016/9/24 14:00:00,72.50538
567,2016/9/24 15:00:00,73.57846
568,2016/9/24 16:00:00,75.54077
569,2016/9/24 17:00:00,77.43538
570,2016/9/24 18:00:00,79.69167
571,2016/9/24 19:00:00,82.36923
572,2016/9/24 20:00:00,83.97308
573,2016/9/24 21:00:00,85.26077
574,2016/9/24 22:00:00,86.4875
575,2016/9/24 23:00:00,87.42615
576,2016/9/25 0:00:00,88.08231
577,2016/9/25 1:00:00,88.53308
578,2016/9/25 2:00:00,88.87833
579,2016/9/25 3:00:00,89.16846
580,2016/9/25 4:00:00,89.48231
581,2016/9/25 5:00:00,89.75
582,2016/9/25 6:00:00,90.19538
583,2016/9/25 7:00:00,90.26615
584,2016/9/25 8:00:00,83.69308
585,2016/9/25 9:00:00,76.87692
586,2016/9/25 10:00:00,73.26462
587,2016/9/25 11:00:00,71.73154
588,2016/9/25 12:00:00,72.06308
589,2016/9/25 13:00:00,73.96769
590,2016/9/25 14:00:00,76.08077
591,2016/9/25 15:00:00,77.13167
592,2016/9/25 16:00:00,78.08231
593,2016/9/25 17:00:00,80.21923
594,2016/9/25 18:00:00,82.2
595,2016/9/25 19:00:00,83.98308
596,2016/9/25 20:00:00,85.07167
597,2016/9/25 21:00:00,86.00154
598,2016/9/25 22:00:00,86.16462
599,2016/9/25 23:00:00,86.77692
600,2016/9/26 0:00:00,87.51167
601,2016/9/26 1:00:00,87.98154
602,2016/9/26 2:00:00,87.39538
603,2016/9/26 3:00:00,88.14923
604,2016/9/26 4:00:00,88.57833
605,2016/9/26 5:00:00,88.87385
606,2016/9/26 6:00:00,89.07846
607,2016/9/26 7:00:00,88.79308
608,2016/9/26 8:00:00,84.22692
609,2016/9/26 9:00:00,79.25583
610,2016/9/26 10:00:00,75.59385
611,2016/9/26 11:00:00,76.89692
612,2016/9/26 12:00:00,76.90308
613,2016/9/26 13:00:00,76.68538
614,2016/9/26 14:00:00,76.70308
615,2016/9/26 15:00:00,77.30385
616,2016/9/26 16:00:00,78.87
617,2016/9/26 17:00:00,81.41385
618,2016/9/26 18:00:00,83.69833
619,2016/9/26 19:00:00,85.40692
620,2016/9/26 20:00:00,86.35538
621,2016/9/26 21:00:00,87.25
622,2016/9/26 22:00:00,88.15846
623,2016/9/26 23:00:00,88.91667
624,2016/9/27 0:00:00,89.53385
625,2016/9/27 1:00:00,90.09538
626,2016/9/27 2:00:00,90.56769
627,2016/9/27 3:00:00,90.9925
628,2016/9/27 4:00:00,91.64615
629,2016/9/27 5:00:00,92.22846
630,2016/9/27 6:00:00,92.75385
631,2016/9/27 7:00:00,93.19083
632,2016/9/27 8:00:00,93.44077
633,2016/9/27 9:00:00,93.62846
634,2016/9/27 10:00:00,93.7475
635,2016/9/27 11:00:00,93.92385
636,2016/9/27 12:00:00,94.15846
637,2016/9/27 13:00:00,94.40615
638,2016/9/27 14:00:00,0
639,2016/9/27 15:00:00,0
640,2016/9/27 16:00:00,0
641,2016/9/27 17:00:00,0
642,2016/9/27 18:00:00,0
643,2016/9/27 19:00:00,0
644,2016/9/27 20:00:00,0
645,2016/9/27 21:00:00,0
646,2016/9/27 22:00:00,0
647,2016/9/27 23:00:00,0
