Time [hr], Date, NAE
331,2016/9/14 19:00:00,0
332,2016/9/14 20:00:00,0
333,2016/9/14 21:00:00,1006.625
334,2016/9/14 22:00:00,1007.12
335,2016/9/14 23:00:00,1007.21
336,2016/9/15 0:00:00,1007.207
337,2016/9/15 1:00:00,1006.817
338,2016/9/15 2:00:00,1006.405
339,2016/9/15 3:00:00,1005.364
340,2016/9/15 4:00:00,1005.235
341,2016/9/15 5:00:00,1005.601
342,2016/9/15 6:00:00,1005.674
343,2016/9/15 7:00:00,1006.488
344,2016/9/15 8:00:00,1005.902
345,2016/9/15 9:00:00,1006.675
346,2016/9/15 10:00:00,1006.667
347,2016/9/15 11:00:00,1006.556
348,2016/9/15 12:00:00,1006.18
349,2016/9/15 13:00:00,1005.599
350,2016/9/15 14:00:00,1005.432
351,2016/9/15 15:00:00,1004.972
352,2016/9/15 16:00:00,1004.713
353,2016/9/15 17:00:00,1005.002
354,2016/9/15 18:00:00,1005.21
355,2016/9/15 19:00:00,1006.008
356,2016/9/15 20:00:00,1005.757
357,2016/9/15 21:00:00,1006.528
358,2016/9/15 22:00:00,1007.136
359,2016/9/15 23:00:00,1006.909
360,2016/9/16 0:00:00,1006.041
361,2016/9/16 1:00:00,1005.993
362,2016/9/16 2:00:00,1005.428
363,2016/9/16 3:00:00,1004.553
364,2016/9/16 4:00:00,1004.563
365,2016/9/16 5:00:00,1004.064
366,2016/9/16 6:00:00,1004.32
367,2016/9/16 7:00:00,1004.529
368,2016/9/16 8:00:00,1004.752
369,2016/9/16 9:00:00,1004.352
370,2016/9/16 10:00:00,1004.185
371,2016/9/16 11:00:00,0
372,2016/9/16 12:00:00,0
373,2016/9/16 13:00:00,0
374,2016/9/16 14:00:00,0
375,2016/9/16 15:00:00,0
376,2016/9/16 16:00:00,0
377,2016/9/16 17:00:00,0
378,2016/9/16 18:00:00,0
379,2016/9/16 19:00:00,0
380,2016/9/16 20:00:00,0
381,2016/9/16 21:00:00,0
382,2016/9/16 22:00:00,0
383,2016/9/16 23:00:00,0
384,2016/9/17 0:00:00,0
385,2016/9/17 1:00:00,0
386,2016/9/17 2:00:00,0
387,2016/9/17 3:00:00,0
388,2016/9/17 4:00:00,0
389,2016/9/17 5:00:00,0
390,2016/9/17 6:00:00,0
391,2016/9/17 7:00:00,0
392,2016/9/17 8:00:00,0
393,2016/9/17 9:00:00,0
394,2016/9/17 10:00:00,0
395,2016/9/17 11:00:00,0
396,2016/9/17 12:00:00,0
397,2016/9/17 13:00:00,0
398,2016/9/17 14:00:00,0
399,2016/9/17 15:00:00,0
400,2016/9/17 16:00:00,0
401,2016/9/17 17:00:00,0
402,2016/9/17 18:00:00,0
403,2016/9/17 19:00:00,0
404,2016/9/17 20:00:00,0
405,2016/9/17 21:00:00,0
406,2016/9/17 22:00:00,0
407,2016/9/17 23:00:00,0
408,2016/9/18 0:00:00,0
409,2016/9/18 1:00:00,0
410,2016/9/18 2:00:00,0
411,2016/9/18 3:00:00,0
412,2016/9/18 4:00:00,0
413,2016/9/18 5:00:00,0
414,2016/9/18 6:00:00,0
415,2016/9/18 7:00:00,0
416,2016/9/18 8:00:00,0
417,2016/9/18 9:00:00,0
418,2016/9/18 10:00:00,0
419,2016/9/18 11:00:00,0
420,2016/9/18 12:00:00,0
421,2016/9/18 13:00:00,0
422,2016/9/18 14:00:00,0
423,2016/9/18 15:00:00,0
424,2016/9/18 16:00:00,0
425,2016/9/18 17:00:00,0
426,2016/9/18 18:00:00,0
427,2016/9/18 19:00:00,0
428,2016/9/18 20:00:00,0
429,2016/9/18 21:00:00,0
430,2016/9/18 22:00:00,0
431,2016/9/18 23:00:00,0
432,2016/9/19 0:00:00,0
433,2016/9/19 1:00:00,0
434,2016/9/19 2:00:00,0
435,2016/9/19 3:00:00,0
436,2016/9/19 4:00:00,0
437,2016/9/19 5:00:00,0
438,2016/9/19 6:00:00,0
439,2016/9/19 7:00:00,0
440,2016/9/19 8:00:00,0
441,2016/9/19 9:00:00,0
442,2016/9/19 10:00:00,0
443,2016/9/19 11:00:00,0
444,2016/9/19 12:00:00,0
445,2016/9/19 13:00:00,0
446,2016/9/19 14:00:00,0
447,2016/9/19 15:00:00,0
448,2016/9/19 16:00:00,0
449,2016/9/19 17:00:00,1005.707
450,2016/9/19 18:00:00,1006.136
451,2016/9/19 19:00:00,1006.362
452,2016/9/19 20:00:00,1007.347
453,2016/9/19 21:00:00,1007.811
454,2016/9/19 22:00:00,1007.129
455,2016/9/19 23:00:00,1007.315
456,2016/9/20 0:00:00,1007.265
457,2016/9/20 1:00:00,1006.741
458,2016/9/20 2:00:00,1006.506
459,2016/9/20 3:00:00,1007.143
460,2016/9/20 4:00:00,1006.853
461,2016/9/20 5:00:00,1007.405
462,2016/9/20 6:00:00,1007.334
463,2016/9/20 7:00:00,1008.209
464,2016/9/20 8:00:00,1009.112
465,2016/9/20 9:00:00,1009.441
466,2016/9/20 10:00:00,1008.941
467,2016/9/20 11:00:00,1009.445
468,2016/9/20 12:00:00,1009.171
469,2016/9/20 13:00:00,1008.97
470,2016/9/20 14:00:00,1008.654
471,2016/9/20 15:00:00,1008.221
472,2016/9/20 16:00:00,1007.869
473,2016/9/20 17:00:00,1009.103
474,2016/9/20 18:00:00,1009.92
475,2016/9/20 19:00:00,1010.119
476,2016/9/20 20:00:00,1010.762
477,2016/9/20 21:00:00,1011.377
478,2016/9/20 22:00:00,1011.522
479,2016/9/20 23:00:00,1011.359
480,2016/9/21 0:00:00,1011.291
481,2016/9/21 1:00:00,1010.89
482,2016/9/21 2:00:00,1010.7
483,2016/9/21 3:00:00,1011.048
484,2016/9/21 4:00:00,1010.537
485,2016/9/21 5:00:00,1011.101
486,2016/9/21 6:00:00,1011.296
487,2016/9/21 7:00:00,1011.632
488,2016/9/21 8:00:00,1012.467
489,2016/9/21 9:00:00,1013.191
490,2016/9/21 10:00:00,1013.124
491,2016/9/21 11:00:00,1012.882
492,2016/9/21 12:00:00,1011.935
493,2016/9/21 13:00:00,1011.643
494,2016/9/21 14:00:00,1011.324
495,2016/9/21 15:00:00,1011.097
496,2016/9/21 16:00:00,0
497,2016/9/21 17:00:00,0
498,2016/9/21 18:00:00,0
499,2016/9/21 19:00:00,0
500,2016/9/21 20:00:00,0
501,2016/9/21 21:00:00,0
502,2016/9/21 22:00:00,0
503,2016/9/21 23:00:00,0
504,2016/9/22 0:00:00,0
505,2016/9/22 1:00:00,0
506,2016/9/22 2:00:00,0
507,2016/9/22 3:00:00,0
508,2016/9/22 4:00:00,0
509,2016/9/22 5:00:00,0
510,2016/9/22 6:00:00,0
511,2016/9/22 7:00:00,0
512,2016/9/22 8:00:00,0
513,2016/9/22 9:00:00,0
514,2016/9/22 10:00:00,0
515,2016/9/22 11:00:00,0
516,2016/9/22 12:00:00,0
517,2016/9/22 13:00:00,0
518,2016/9/22 14:00:00,0
519,2016/9/22 15:00:00,0
520,2016/9/22 16:00:00,0
521,2016/9/22 17:00:00,0
522,2016/9/22 18:00:00,1010.492
523,2016/9/22 19:00:00,1010.858
524,2016/9/22 20:00:00,1011.149
525,2016/9/22 21:00:00,0
526,2016/9/22 22:00:00,0
527,2016/9/22 23:00:00,0
528,2016/9/23 0:00:00,0
529,2016/9/23 1:00:00,0
530,2016/9/23 2:00:00,0
531,2016/9/23 3:00:00,0
532,2016/9/23 4:00:00,0
533,2016/9/23 5:00:00,0
534,2016/9/23 6:00:00,0
535,2016/9/23 7:00:00,0
536,2016/9/23 8:00:00,0
537,2016/9/23 9:00:00,0
538,2016/9/23 10:00:00,0
539,2016/9/23 11:00:00,0
540,2016/9/23 12:00:00,0
541,2016/9/23 13:00:00,0
542,2016/9/23 14:00:00,0
543,2016/9/23 15:00:00,1007.53
544,2016/9/23 16:00:00,1007.712
545,2016/9/23 17:00:00,1007.816
546,2016/9/23 18:00:00,1007.695
547,2016/9/23 19:00:00,1007.933
548,2016/9/23 20:00:00,1009.294
549,2016/9/23 21:00:00,1008.347
550,2016/9/23 22:00:00,1009.433
551,2016/9/23 23:00:00,1009.308
552,2016/9/24 0:00:00,1009.221
553,2016/9/24 1:00:00,1008.715
554,2016/9/24 2:00:00,1008.315
555,2016/9/24 3:00:00,1007.464
556,2016/9/24 4:00:00,1006.97
557,2016/9/24 5:00:00,1007.234
558,2016/9/24 6:00:00,1008.113
559,2016/9/24 7:00:00,1008.557
560,2016/9/24 8:00:00,1009.112
561,2016/9/24 9:00:00,1008.905
562,2016/9/24 10:00:00,1009.103
563,2016/9/24 11:00:00,1008.722
564,2016/9/24 12:00:00,1007.883
565,2016/9/24 13:00:00,1007.094
566,2016/9/24 14:00:00,1006.591
567,2016/9/24 15:00:00,1006.195
568,2016/9/24 16:00:00,1005.885
569,2016/9/24 17:00:00,1006.553
570,2016/9/24 18:00:00,1006.298
571,2016/9/24 19:00:00,1006.444
572,2016/9/24 20:00:00,1007.498
573,2016/9/24 21:00:00,1007.712
574,2016/9/24 22:00:00,1007.181
575,2016/9/24 23:00:00,1007.692
576,2016/9/25 0:00:00,1007.036
577,2016/9/25 1:00:00,1006.815
578,2016/9/25 2:00:00,1006.197
579,2016/9/25 3:00:00,1005.693
580,2016/9/25 4:00:00,1005.738
581,2016/9/25 5:00:00,1005.371
582,2016/9/25 6:00:00,1006.343
583,2016/9/25 7:00:00,1006.573
584,2016/9/25 8:00:00,1007.015
585,2016/9/25 9:00:00,1007.573
586,2016/9/25 10:00:00,1007.628
587,2016/9/25 11:00:00,1007.352
588,2016/9/25 12:00:00,1006.254
589,2016/9/25 13:00:00,1005.755
590,2016/9/25 14:00:00,1004.482
591,2016/9/25 15:00:00,1004.552
592,2016/9/25 16:00:00,1004.478
593,2016/9/25 17:00:00,1004.498
594,2016/9/25 18:00:00,1004.844
595,2016/9/25 19:00:00,1005.082
596,2016/9/25 20:00:00,1005.641
597,2016/9/25 21:00:00,1005.243
598,2016/9/25 22:00:00,1005.796
599,2016/9/25 23:00:00,1004.205
600,2016/9/26 0:00:00,1003.795
601,2016/9/26 1:00:00,1003.476
602,2016/9/26 2:00:00,1002.792
603,2016/9/26 3:00:00,1002.39
604,2016/9/26 4:00:00,1001.326
605,2016/9/26 5:00:00,1001.461
606,2016/9/26 6:00:00,1001.02
607,2016/9/26 7:00:00,1001.348
608,2016/9/26 8:00:00,1001.854
609,2016/9/26 9:00:00,1001.738
610,2016/9/26 10:00:00,1000.935
611,2016/9/26 11:00:00,1000.642
612,2016/9/26 12:00:00,999.0746
613,2016/9/26 13:00:00,998.0408
614,2016/9/26 14:00:00,996.9931
615,2016/9/26 15:00:00,995.8215
616,2016/9/26 16:00:00,995.6415
617,2016/9/26 17:00:00,994.9492
618,2016/9/26 18:00:00,994.0533
619,2016/9/26 19:00:00,993.9231
620,2016/9/26 20:00:00,993.5815
621,2016/9/26 21:00:00,993.7162
622,2016/9/26 22:00:00,992.9431
623,2016/9/26 23:00:00,991.4133
624,2016/9/27 0:00:00,990.8208
625,2016/9/27 1:00:00,989.0592
626,2016/9/27 2:00:00,986.88
627,2016/9/27 3:00:00,985.43
628,2016/9/27 4:00:00,984.5323
629,2016/9/27 5:00:00,0
630,2016/9/27 6:00:00,0
631,2016/9/27 7:00:00,0
632,2016/9/27 8:00:00,0
633,2016/9/27 9:00:00,0
634,2016/9/27 10:00:00,0
635,2016/9/27 11:00:00,0
636,2016/9/27 12:00:00,0
637,2016/9/27 13:00:00,0
638,2016/9/27 14:00:00,0
639,2016/9/27 15:00:00,0
640,2016/9/27 16:00:00,0
641,2016/9/27 17:00:00,0
642,2016/9/27 18:00:00,0
643,2016/9/27 19:00:00,0
644,2016/9/27 20:00:00,0
645,2016/9/27 21:00:00,0
646,2016/9/27 22:00:00,0
647,2016/9/27 23:00:00,0
