Time [hr], Date, NAE
332,2016/9/14 20:00:00,0
333,2016/9/14 21:00:00,28.01538
334,2016/9/14 22:00:00,28.51538
335,2016/9/14 23:00:00,28.9675
336,2016/9/15 0:00:00,28.88462
337,2016/9/15 1:00:00,28.82615
338,2016/9/15 2:00:00,28.49923
339,2016/9/15 3:00:00,27.87556
340,2016/9/15 4:00:00,28.05154
341,2016/9/15 5:00:00,28.17692
342,2016/9/15 6:00:00,28.24692
343,2016/9/15 7:00:00,29.74833
344,2016/9/15 8:00:00,33.90923
345,2016/9/15 9:00:00,34.93
346,2016/9/15 10:00:00,36.07615
347,2016/9/15 11:00:00,34.60538
348,2016/9/15 12:00:00,35.23538
349,2016/9/15 13:00:00,0
350,2016/9/15 14:00:00,0
351,2016/9/15 15:00:00,0
352,2016/9/15 16:00:00,0
353,2016/9/15 17:00:00,0
354,2016/9/15 18:00:00,0
355,2016/9/15 19:00:00,0
356,2016/9/15 20:00:00,0
357,2016/9/15 21:00:00,0
358,2016/9/15 22:00:00,0
359,2016/9/15 23:00:00,0
