Time [hr], Date, NAE
335,2016/9/14 23:00:00,0.98
336,2016/9/15 0:00:00,0.98
337,2016/9/15 1:00:00,0.98
338,2016/9/15 2:00:00,0.98
339,2016/9/15 3:00:00,0.98
340,2016/9/15 4:00:00,0.98
341,2016/9/15 5:00:00,0.98
342,2016/9/15 6:00:00,422.445
343,2016/9/15 7:00:00,3945.636
344,2016/9/15 8:00:00,9304.113
345,2016/9/15 9:00:00,9949.064
346,2016/9/15 10:00:00,3519.773
347,2016/9/15 11:00:00,2443.033
348,2016/9/15 12:00:00,3213.541
349,2016/9/15 13:00:00,3225.358
350,2016/9/15 14:00:00,2555.988
351,2016/9/15 15:00:00,1473.958
352,2016/9/15 16:00:00,871.6625
353,2016/9/15 17:00:00,825.9267
354,2016/9/15 18:00:00,753.7425
355,2016/9/15 19:00:00,1.549167
356,2016/9/15 20:00:00,0.98
357,2016/9/15 21:00:00,0.98
358,2016/9/15 22:00:00,0.98
359,2016/9/15 23:00:00,0.98
360,2016/9/16 0:00:00,0.98
361,2016/9/16 1:00:00,0.98
362,2016/9/16 2:00:00,0.98
363,2016/9/16 3:00:00,0.98
364,2016/9/16 4:00:00,0.98
365,2016/9/16 5:00:00,0.98
366,2016/9/16 6:00:00,349.5209
367,2016/9/16 7:00:00,2628.742
368,2016/9/16 8:00:00,6630.287
369,2016/9/16 9:00:00,3048.978
370,2016/9/16 10:00:00,2807.057
371,2016/9/16 11:00:00,0
372,2016/9/16 12:00:00,0
373,2016/9/16 13:00:00,0
374,2016/9/16 14:00:00,0
375,2016/9/16 15:00:00,0
376,2016/9/16 16:00:00,0
377,2016/9/16 17:00:00,0
378,2016/9/16 18:00:00,0
379,2016/9/16 19:00:00,0
380,2016/9/16 20:00:00,0
381,2016/9/16 21:00:00,0
382,2016/9/16 22:00:00,0
383,2016/9/16 23:00:00,0
384,2016/9/17 0:00:00,0
385,2016/9/17 1:00:00,0
386,2016/9/17 2:00:00,0
387,2016/9/17 3:00:00,0
388,2016/9/17 4:00:00,0
389,2016/9/17 5:00:00,0
390,2016/9/17 6:00:00,0
391,2016/9/17 7:00:00,0
392,2016/9/17 8:00:00,0
393,2016/9/17 9:00:00,0
394,2016/9/17 10:00:00,0
395,2016/9/17 11:00:00,0
396,2016/9/17 12:00:00,0
397,2016/9/17 13:00:00,0
398,2016/9/17 14:00:00,0
399,2016/9/17 15:00:00,0
400,2016/9/17 16:00:00,0
401,2016/9/17 17:00:00,0
402,2016/9/17 18:00:00,0
403,2016/9/17 19:00:00,0
404,2016/9/17 20:00:00,0
405,2016/9/17 21:00:00,0
406,2016/9/17 22:00:00,0
407,2016/9/17 23:00:00,0
408,2016/9/18 0:00:00,0
409,2016/9/18 1:00:00,0
410,2016/9/18 2:00:00,0
411,2016/9/18 3:00:00,0
412,2016/9/18 4:00:00,0
413,2016/9/18 5:00:00,0
414,2016/9/18 6:00:00,0
415,2016/9/18 7:00:00,0
416,2016/9/18 8:00:00,0
417,2016/9/18 9:00:00,0
418,2016/9/18 10:00:00,0
419,2016/9/18 11:00:00,0
420,2016/9/18 12:00:00,0
421,2016/9/18 13:00:00,0
422,2016/9/18 14:00:00,0
423,2016/9/18 15:00:00,0
424,2016/9/18 16:00:00,0
425,2016/9/18 17:00:00,0
426,2016/9/18 18:00:00,0
427,2016/9/18 19:00:00,0
428,2016/9/18 20:00:00,0
429,2016/9/18 21:00:00,0
430,2016/9/18 22:00:00,0
431,2016/9/18 23:00:00,0
432,2016/9/19 0:00:00,0
433,2016/9/19 1:00:00,0
434,2016/9/19 2:00:00,0
435,2016/9/19 3:00:00,0
436,2016/9/19 4:00:00,0
437,2016/9/19 5:00:00,0
438,2016/9/19 6:00:00,0
439,2016/9/19 7:00:00,0
440,2016/9/19 8:00:00,0
441,2016/9/19 9:00:00,0
442,2016/9/19 10:00:00,0
443,2016/9/19 11:00:00,0
444,2016/9/19 12:00:00,0
445,2016/9/19 13:00:00,0
446,2016/9/19 14:00:00,0
447,2016/9/19 15:00:00,0
448,2016/9/19 16:00:00,0
449,2016/9/19 17:00:00,2093.139
450,2016/9/19 18:00:00,637.775
451,2016/9/19 19:00:00,1.466667
452,2016/9/19 20:00:00,0.98
453,2016/9/19 21:00:00,0.98
454,2016/9/19 22:00:00,0.98
455,2016/9/19 23:00:00,0.98
456,2016/9/20 0:00:00,0.98
457,2016/9/20 1:00:00,0.98
458,2016/9/20 2:00:00,0.98
459,2016/9/20 3:00:00,0.98
460,2016/9/20 4:00:00,0.98
461,2016/9/20 5:00:00,0.98
462,2016/9/20 6:00:00,223.3067
463,2016/9/20 7:00:00,1347.982
464,2016/9/20 8:00:00,4834.715
465,2016/9/20 9:00:00,14662.43
466,2016/9/20 10:00:00,18858.14
467,2016/9/20 11:00:00,3709.584
468,2016/9/20 12:00:00,2106.282
469,2016/9/20 13:00:00,1584.308
470,2016/9/20 14:00:00,1798.421
471,2016/9/20 15:00:00,1865.803
472,2016/9/20 16:00:00,1516.683
473,2016/9/20 17:00:00,1357.176
474,2016/9/20 18:00:00,470.9467
475,2016/9/20 19:00:00,1.224167
476,2016/9/20 20:00:00,0.98
477,2016/9/20 21:00:00,0.98
478,2016/9/20 22:00:00,0.98
479,2016/9/20 23:00:00,0.98
480,2016/9/21 0:00:00,0.98
481,2016/9/21 1:00:00,0.98
482,2016/9/21 2:00:00,0.98
483,2016/9/21 3:00:00,0.98
484,2016/9/21 4:00:00,0.98
485,2016/9/21 5:00:00,0.98
486,2016/9/21 6:00:00,200.2783
487,2016/9/21 7:00:00,3414.415
488,2016/9/21 8:00:00,6282.298
489,2016/9/21 9:00:00,8322.423
490,2016/9/21 10:00:00,8085.607
491,2016/9/21 11:00:00,23213.1
492,2016/9/21 12:00:00,2852.293
493,2016/9/21 13:00:00,1603.189
494,2016/9/21 14:00:00,1549.559
495,2016/9/21 15:00:00,615.64
496,2016/9/21 16:00:00,712.7283
497,2016/9/21 17:00:00,1673.176
498,2016/9/21 18:00:00,307.455
499,2016/9/21 19:00:00,1.1425
500,2016/9/21 20:00:00,0.98
501,2016/9/21 21:00:00,0.98
502,2016/9/21 22:00:00,0.98
503,2016/9/21 23:00:00,0.98
504,2016/9/22 0:00:00,0.98
505,2016/9/22 1:00:00,0.98
506,2016/9/22 2:00:00,0.98
507,2016/9/22 3:00:00,0.98
508,2016/9/22 4:00:00,0.98
509,2016/9/22 5:00:00,0.98
510,2016/9/22 6:00:00,111.7727
511,2016/9/22 7:00:00,1236.652
512,2016/9/22 8:00:00,3762.937
513,2016/9/22 9:00:00,8736.242
514,2016/9/22 10:00:00,15060.05
515,2016/9/22 11:00:00,7844.196
516,2016/9/22 12:00:00,1964.926
517,2016/9/22 13:00:00,3264.239
518,2016/9/22 14:00:00,2458.659
519,2016/9/22 15:00:00,1048.014
520,2016/9/22 16:00:00,1931.396
521,2016/9/22 17:00:00,2680.172
522,2016/9/22 18:00:00,171.7933
523,2016/9/22 19:00:00,0.98
524,2016/9/22 20:00:00,0.98
525,2016/9/22 21:00:00,0.98
526,2016/9/22 22:00:00,0.98
527,2016/9/22 23:00:00,0.98
528,2016/9/23 0:00:00,0.98
529,2016/9/23 1:00:00,0.98
530,2016/9/23 2:00:00,0.98
531,2016/9/23 3:00:00,0.98
532,2016/9/23 4:00:00,0.98
533,2016/9/23 5:00:00,0.98
534,2016/9/23 6:00:00,204.9882
535,2016/9/23 7:00:00,2449.543
536,2016/9/23 8:00:00,6282.467
537,2016/9/23 9:00:00,12637.99
538,2016/9/23 10:00:00,22512.91
539,2016/9/23 11:00:00,3023.192
540,2016/9/23 12:00:00,3511.96
541,2016/9/23 13:00:00,2837.645
542,2016/9/23 14:00:00,2054.769
543,2016/9/23 15:00:00,1520.262
544,2016/9/23 16:00:00,850.9925
545,2016/9/23 17:00:00,528.1575
546,2016/9/23 18:00:00,359.05
547,2016/9/23 19:00:00,1.060833
548,2016/9/23 20:00:00,0.98
549,2016/9/23 21:00:00,0.98
550,2016/9/23 22:00:00,0.98
551,2016/9/23 23:00:00,0.98
552,2016/9/24 0:00:00,0.98
553,2016/9/24 1:00:00,0.98
554,2016/9/24 2:00:00,0.98
555,2016/9/24 3:00:00,0.98
556,2016/9/24 4:00:00,0.98
557,2016/9/24 5:00:00,0.98
558,2016/9/24 6:00:00,256.6742
559,2016/9/24 7:00:00,2367.268
560,2016/9/24 8:00:00,5476.153
561,2016/9/24 9:00:00,13136.39
562,2016/9/24 10:00:00,9455.9
563,2016/9/24 11:00:00,2257.404
564,2016/9/24 12:00:00,2501.628
565,2016/9/24 13:00:00,3307.163
566,2016/9/24 14:00:00,2716.471
567,2016/9/24 15:00:00,1609.047
568,2016/9/24 16:00:00,1113.28
569,2016/9/24 17:00:00,605.305
570,2016/9/24 18:00:00,162.1917
571,2016/9/24 19:00:00,0.98
572,2016/9/24 20:00:00,0.98
573,2016/9/24 21:00:00,0.98
574,2016/9/24 22:00:00,0.98
575,2016/9/24 23:00:00,0.98
576,2016/9/25 0:00:00,0.98
577,2016/9/25 1:00:00,0.98
578,2016/9/25 2:00:00,0.98
579,2016/9/25 3:00:00,0.98
580,2016/9/25 4:00:00,0.98
581,2016/9/25 5:00:00,0.98
582,2016/9/25 6:00:00,264.8125
583,2016/9/25 7:00:00,2295.246
584,2016/9/25 8:00:00,5391.679
585,2016/9/25 9:00:00,12836.01
586,2016/9/25 10:00:00,4355.392
587,2016/9/25 11:00:00,3604.57
588,2016/9/25 12:00:00,3080.565
589,2016/9/25 13:00:00,1787.435
590,2016/9/25 14:00:00,1725.587
591,2016/9/25 15:00:00,1669.188
592,2016/9/25 16:00:00,739.585
593,2016/9/25 17:00:00,600.5058
594,2016/9/25 18:00:00,533.2017
595,2016/9/25 19:00:00,1.060833
596,2016/9/25 20:00:00,0.98
597,2016/9/25 21:00:00,0.98
598,2016/9/25 22:00:00,0.98
599,2016/9/25 23:00:00,0.98
600,2016/9/26 0:00:00,0.98
601,2016/9/26 1:00:00,0.98
602,2016/9/26 2:00:00,0.98
603,2016/9/26 3:00:00,0.98
604,2016/9/26 4:00:00,0.98
605,2016/9/26 5:00:00,0.98
606,2016/9/26 6:00:00,283.3658
607,2016/9/26 7:00:00,4172.606
608,2016/9/26 8:00:00,8447.832
609,2016/9/26 9:00:00,14913.49
610,2016/9/26 10:00:00,4525.307
611,2016/9/26 11:00:00,2289.062
612,2016/9/26 12:00:00,12264.72
613,2016/9/26 13:00:00,11240.39
614,2016/9/26 14:00:00,11097.57
615,2016/9/26 15:00:00,6757.891
616,2016/9/26 16:00:00,3981.443
617,2016/9/26 17:00:00,2293.781
618,2016/9/26 18:00:00,235.5942
619,2016/9/26 19:00:00,0.98
620,2016/9/26 20:00:00,0.98
621,2016/9/26 21:00:00,0.98
622,2016/9/26 22:00:00,0.98
623,2016/9/26 23:00:00,0.98
624,2016/9/27 0:00:00,0.98
625,2016/9/27 1:00:00,0.98
626,2016/9/27 2:00:00,0.98
627,2016/9/27 3:00:00,0.98
628,2016/9/27 4:00:00,0.98
629,2016/9/27 5:00:00,0.98
630,2016/9/27 6:00:00,21.8925
631,2016/9/27 7:00:00,335.8533
632,2016/9/27 8:00:00,361.1658
633,2016/9/27 9:00:00,609.9064
634,2016/9/27 10:00:00,822.5083
635,2016/9/27 11:00:00,1034.83
636,2016/9/27 12:00:00,1457.112
637,2016/9/27 13:00:00,3385.985
638,2016/9/27 14:00:00,6465.084
639,2016/9/27 15:00:00,3441.729
640,2016/9/27 16:00:00,2357.665
641,2016/9/27 17:00:00,744.385
642,2016/9/27 18:00:00,146.485
643,2016/9/27 19:00:00,0.98
644,2016/9/27 20:00:00,0.98
645,2016/9/27 21:00:00,0.98
646,2016/9/27 22:00:00,0.98
647,2016/9/27 23:00:00,0.98
648,2016/9/28 0:00:00,0.98
649,2016/9/28 1:00:00,0.98
650,2016/9/28 2:00:00,0.98
651,2016/9/28 3:00:00,0.98
652,2016/9/28 4:00:00,0.98
653,2016/9/28 5:00:00,0.98
654,2016/9/28 6:00:00,196.2075
655,2016/9/28 7:00:00,2929.035
656,2016/9/28 8:00:00,7927.568
657,2016/9/28 9:00:00,12379.14
658,2016/9/28 10:00:00,20930.5
659,2016/9/28 11:00:00,45325.25
660,2016/9/28 12:00:00,18632.15
661,2016/9/28 13:00:00,14784.47
662,2016/9/28 14:00:00,3155.191
663,2016/9/28 15:00:00,0
664,2016/9/28 16:00:00,0
665,2016/9/28 17:00:00,0
666,2016/9/28 18:00:00,0
667,2016/9/28 19:00:00,0
668,2016/9/28 20:00:00,0
669,2016/9/28 21:00:00,0
670,2016/9/28 22:00:00,0
671,2016/9/28 23:00:00,0
