Time [hr], Date, NAE
352,2016/9/15 16:00:00,40999.98
353,2016/9/15 17:00:00,40999.98
354,2016/9/15 18:00:00,40999.98
355,2016/9/15 19:00:00,40999.98
356,2016/9/15 20:00:00,40999.98
357,2016/9/15 21:00:00,40999.98
358,2016/9/15 22:00:00,40999.98
359,2016/9/15 23:00:00,40999.98
360,2016/9/16 0:00:00,40999.98
361,2016/9/16 1:00:00,40999.98
362,2016/9/16 2:00:00,40999.98
363,2016/9/16 3:00:00,40999.98
364,2016/9/16 4:00:00,40999.98
365,2016/9/16 5:00:00,40999.98
366,2016/9/16 6:00:00,40999.98
367,2016/9/16 7:00:00,40999.98
368,2016/9/16 8:00:00,40999.98
369,2016/9/16 9:00:00,40999.98
370,2016/9/16 10:00:00,40999.98
371,2016/9/16 11:00:00,40999.98
372,2016/9/16 12:00:00,40999.98
373,2016/9/16 13:00:00,40999.98
374,2016/9/16 14:00:00,40999.98
375,2016/9/16 15:00:00,40999.98
376,2016/9/16 16:00:00,40999.98
377,2016/9/16 17:00:00,40999.98
378,2016/9/16 18:00:00,40999.98
379,2016/9/16 19:00:00,40999.98
380,2016/9/16 20:00:00,40999.98
381,2016/9/16 21:00:00,40999.98
382,2016/9/16 22:00:00,40999.98
383,2016/9/16 23:00:00,40999.98
384,2016/9/17 0:00:00,40999.98
385,2016/9/17 1:00:00,40999.98
386,2016/9/17 2:00:00,40999.98
387,2016/9/17 3:00:00,0
388,2016/9/17 4:00:00,0
389,2016/9/17 5:00:00,0
390,2016/9/17 6:00:00,0
391,2016/9/17 7:00:00,0
392,2016/9/17 8:00:00,0
393,2016/9/17 9:00:00,0
394,2016/9/17 10:00:00,0
395,2016/9/17 11:00:00,0
396,2016/9/17 12:00:00,0
397,2016/9/17 13:00:00,0
398,2016/9/17 14:00:00,0
399,2016/9/17 15:00:00,0
400,2016/9/17 16:00:00,0
401,2016/9/17 17:00:00,0
402,2016/9/17 18:00:00,0
403,2016/9/17 19:00:00,0
404,2016/9/17 20:00:00,0
405,2016/9/17 21:00:00,0
406,2016/9/17 22:00:00,0
407,2016/9/17 23:00:00,0
